customer_id,age,tenure_months,monthly_cost,support_tickets,login_frequency,feature_usage_score,satisfaction_score,monthly_contract,premium_member,churn
3936,62,108,22.5508510393065,2,21,65,4,1,1,0
3937,30,7,22.919949294107617,6,24,16,6,1,1,1
3938,51,96,14.521049901887796,2,23,40,1,1,1,0
3939,63,77,13.833046823785988,2,23,40,2,0,0,1
3940,34,17,24.620620106585235,3,19,93,2,0,1,1
3941,16,48,15.944322320105677,2,20,85,10,0,0,1
3942,27,9,30.887711816787323,4,19,67,8,1,1,0
3943,48,112,22.674594468011826,2,18,41,6,0,0,0
3944,51,94,25.08789558714605,1,16,68,3,1,0,0
3945,60,50,36.77653407935354,1,15,71,9,0,0,0
3946,75,87,1.9979965607962136,0,23,24,6,1,1,0
3947,33,45,26.919111554139732,3,25,83,6,1,0,0
3948,21,79,16.446024477908715,1,21,40,5,1,1,0
3949,36,64,27.405991491100927,3,23,15,5,1,0,0
3950,56,84,19.630778457927196,0,22,92,6,1,1,0
3951,17,91,39.86270165386181,2,23,64,1,1,1,0
3952,61,113,12.995374566477452,1,22,78,6,0,0,1
3953,49,46,3.6387779061499437,2,11,82,4,0,1,0
3954,67,84,22.508714054481906,1,22,7,6,0,1,0
3955,80,118,24.26317836693573,2,22,10,4,1,1,0
3956,47,47,19.0276282262301,2,25,61,6,1,1,0
3957,70,84,36.08753870239855,4,23,95,3,1,0,0
3958,58,86,33.72058196337832,2,21,63,7,0,0,0
3959,62,25,44.252372717566956,2,26,91,8,1,1,0
3960,63,101,21.07846522471874,1,19,88,1,1,0,0
3961,33,105,16.665490741936594,4,11,27,3,0,1,0
3962,78,81,45.49067337946519,2,28,73,7,0,1,0
3963,45,29,24.610523963050657,2,27,39,2,0,1,0
3964,36,62,6.048550538023552,4,17,29,4,1,1,0
3965,27,39,26.077866857604146,2,17,97,2,0,0,0
3966,21,80,36.472438767841766,0,26,6,8,1,0,0
3967,37,90,19.88227267308769,1,13,89,1,0,1,0
3968,64,72,49.92393889229987,2,19,12,8,1,0,0
3969,18,72,30.554240097104692,2,20,74,10,1,0,0
3970,63,39,35.73257489288743,4,24,6,10,0,1,0
3971,73,61,26.78417383310935,1,18,69,3,1,0,0
3972,68,108,26.981326194808787,2,21,79,10,1,1,0
3973,43,43,35.35725261234905,1,15,69,6,1,0,0
3974,82,74,33.31465133085657,3,22,91,5,1,0,0
3975,49,27,32.81947456805516,2,22,36,7,1,1,0
3976,63,82,24.65131157351035,1,19,44,2,1,0,0
3977,84,111,23.776806264388025,4,20,42,6,1,1,0
3978,83,80,27.48060192555577,0,21,44,10,1,0,0
3979,80,48,32.743550494020695,2,27,11,6,1,0,0
3980,56,95,19.290272178176348,0,21,36,5,1,0,0
3981,18,7,25.931894666951347,2,18,65,7,0,0,0
3982,20,68,22.32516689010608,1,21,52,3,1,0,1
3983,66,21,-0.16765811371351802,1,22,84,3,1,0,0
3984,35,15,22.06965909781585,3,20,4,6,0,0,1
3985,21,76,20.796642822381827,2,18,87,9,1,1,0
3986,63,109,6.723203689065503,2,25,14,1,1,0,0
3987,71,42,34.0406732911557,5,23,60,4,1,1,0
3988,63,40,30.907492918889965,2,18,18,6,1,0,0
3989,28,27,27.040912414084637,2,16,93,5,1,0,1
3990,84,82,24.448227966526396,1,26,88,5,1,1,0
3991,69,109,20.287450204432094,0,16,27,10,1,0,0
3992,70,96,37.28122694760838,1,19,5,3,0,0,0
3993,52,118,28.903177115286596,3,18,64,7,1,0,0
3994,77,41,10.81093338151028,3,19,53,10,0,1,0
3995,82,79,29.528552650078936,1,20,24,3,0,1,0
3996,45,54,43.632595074892876,1,18,19,4,0,0,0
3997,48,62,35.488916066501034,0,27,12,5,0,0,0
3998,79,44,35.882465616628195,1,20,9,2,1,1,0
3999,53,113,42.17629408171689,2,18,86,8,0,0,0
4000,18,92,12.694411830927873,1,18,87,8,1,1,0
4001,40,18,21.41729982865803,4,21,33,8,0,1,0
4002,59,105,25.320349422066613,1,19,71,3,0,1,0
4003,82,33,3.1659565757195978,3,25,36,7,0,1,0
4004,84,119,18.390860471546283,1,21,29,3,1,0,0
4005,17,37,24.367010050096518,3,25,12,10,1,1,0
4006,26,47,28.038968817032583,2,27,66,8,1,0,0
4007,29,20,14.128392502150566,0,14,1,7,1,1,0
4008,39,117,16.715329437134827,1,17,55,8,1,0,0
4009,29,85,46.91497510567602,5,10,75,1,1,0,0
4010,52,76,31.42899841812799,1,13,46,1,1,0,0
4011,72,105,16.235125822290804,1,23,4,6,0,0,0
4012,51,90,21.672351059908184,2,14,46,3,1,0,0
4013,54,65,7.085507628894611,1,15,85,5,0,0,0
4014,34,10,35.231756484757334,1,28,33,3,1,1,0
4015,55,112,28.079211293594863,0,18,31,1,1,1,0
4016,42,119,9.855085268098865,2,19,41,2,0,1,0
4017,73,88,19.951529806241233,2,18,94,8,1,0,0
4018,54,34,9.774112966307126,1,23,74,6,1,1,0
4019,61,67,34.19638678467937,1,11,70,8,0,0,0
4020,80,81,34.30008060141944,1,16,95,10,1,0,0
4021,84,8,29.002576818248265,2,21,10,6,1,1,0
4022,65,38,25.722861493256474,2,24,7,10,1,0,0
4023,17,96,26.882757241739426,3,23,46,5,1,1,0
4024,64,112,15.566530205054915,4,20,91,7,0,1,1
4025,51,105,25.2129321796027,4,22,59,5,0,0,0
4026,78,19,37.793268083342284,4,26,88,1,0,0,0
4027,61,71,27.696445627051485,1,23,12,4,0,0,1
4028,20,14,12.820507497524547,0,24,24,8,1,1,0
4029,18,16,10.918665993323348,3,15,36,7,1,0,1
4030,72,112,29.74944026906857,1,20,88,7,0,0,0
4031,56,14,40.88796346912456,1,13,74,3,0,1,1
4032,21,37,19.828788249005967,2,20,44,9,0,0,0
4033,25,114,29.329063579359698,1,19,35,9,0,0,0
4034,44,86,32.2419626807899,3,11,66,4,1,0,0
4035,61,93,36.782030447199546,0,23,94,3,1,1,0
4036,50,82,39.188691274606754,0,22,66,5,0,0,0
4037,55,101,18.449119880166688,3,19,67,5,1,1,0
4038,73,61,35.7367194501321,2,14,61,2,0,0,0
4039,30,81,18.01306160605361,2,20,87,8,1,0,0
4040,39,49,14.883972885218455,1,23,58,9,0,1,0
4041,69,70,39.125309820913365,2,18,41,6,0,0,0
4042,31,96,11.991784540685027,3,27,34,2,1,0,0
4043,40,112,21.354983760076067,2,25,76,5,1,0,1
4044,22,45,21.310791788768363,4,22,45,4,1,0,0
4045,48,12,42.025176132428435,1,15,61,5,1,0,0
4046,70,111,42.86492366907362,1,25,50,3,0,0,0
4047,17,95,25.82946886668021,2,23,39,2,1,0,0
4048,71,8,32.907926982460765,3,17,60,9,0,0,0
4049,59,30,14.178574372709035,1,22,5,9,1,0,0
4050,35,106,26.395676064646274,4,15,12,3,1,1,0
4051,20,118,35.21621521386882,0,20,93,10,1,0,0
4052,27,108,18.68792471893053,0,19,61,3,1,1,0
4053,75,8,26.598418942570078,0,13,68,9,0,0,0
4054,78,73,23.259153080321415,2,22,15,3,0,0,0
4055,37,98,13.977628707063074,4,28,34,1,0,0,0
4056,66,28,25.315939571236182,0,15,5,7,0,0,0
4057,67,98,30.84533117497205,2,15,71,4,1,0,0
4058,46,63,-0.7119850054595389,4,13,77,4,1,0,0
4059,43,66,18.573334924675805,0,15,5,1,1,1,1
4060,79,117,15.445169777474877,2,19,55,9,0,1,0
4061,78,54,34.53613456000424,2,27,56,6,1,0,0
4062,70,48,21.11124215038933,7,21,55,9,1,0,0
4063,60,84,28.86577398334739,1,20,8,9,1,1,0
4064,35,31,-2.267587344014931,4,16,80,1,1,0,1
4065,71,67,22.211276516809274,0,18,53,2,1,0,0
4066,24,49,27.261834628671647,2,13,78,5,1,0,1
4067,58,29,36.58848087869916,0,14,33,4,1,0,0
4068,84,101,22.791388842121034,0,19,81,8,1,0,0
4069,70,1,31.683584848062537,3,16,46,8,0,1,1
4070,26,112,40.536930251787936,3,14,29,7,1,0,0
4071,60,117,18.88190053940126,2,22,79,7,1,0,0
4072,24,76,34.174229438382454,0,20,28,10,1,0,0
4073,57,3,32.724473396076434,5,25,35,2,0,1,0
4074,27,31,31.389392837880127,6,23,11,1,0,0,0
4075,23,89,13.289935603730195,5,23,22,10,1,1,0
4076,42,26,29.941029794550616,0,21,58,7,0,1,0
4077,83,79,34.384954314255296,3,24,85,8,1,0,0
4078,21,106,16.16826066485382,0,12,72,10,1,0,0
4079,33,21,22.16746162149953,2,26,48,2,0,0,1
4080,56,117,30.592441955472104,4,18,8,9,1,1,0
4081,40,10,16.43869447094616,4,17,33,5,0,1,0
4082,27,57,32.57137330010635,3,19,23,9,1,0,0
4083,64,14,13.406179310341965,0,19,44,9,1,1,0
4084,28,44,5.690158623715053,1,8,42,10,1,0,0
4085,83,23,9.561097865451014,1,26,45,9,0,1,0
4086,53,39,24.202443040854597,1,27,15,6,1,0,0
4087,40,15,25.94250977052933,1,21,66,6,1,0,0
4088,84,17,33.460608365512044,3,13,57,7,1,0,0
4089,64,92,19.75351193393485,2,24,58,6,0,1,0
4090,44,101,26.91815031000887,4,27,10,2,1,0,1
4091,71,111,39.84070832375272,2,19,12,2,1,1,0
4092,79,14,31.037269179404674,2,15,38,1,1,0,1
4093,21,90,1.32165967989053,1,15,7,3,1,0,0
4094,46,79,17.51367231596402,0,25,25,9,0,0,0
4095,51,66,21.964581722503457,1,19,2,5,0,1,0
4096,68,20,7.2102004709811425,4,19,14,2,0,0,0
4097,65,104,25.96448847606732,0,25,10,2,1,1,0
4098,57,64,14.834238889808933,2,21,26,7,1,1,0
4099,73,56,19.5020739837822,2,21,32,10,1,0,0
4100,17,38,28.721363502710073,0,10,66,9,0,0,0
4101,82,4,19.762666502184686,1,29,62,6,1,1,0
4102,44,37,13.526005091138229,2,19,16,6,1,1,1
4103,37,61,30.37218297840014,1,22,85,3,0,0,0
4104,26,93,18.213130411461943,0,23,70,8,1,0,0
4105,74,92,14.959975903742171,1,22,77,7,0,0,0
4106,20,100,45.74266989238312,2,17,66,8,1,0,0
4107,19,33,41.00665536252234,2,18,23,9,1,0,1
4108,28,37,43.1275849421656,2,20,79,7,0,1,0
4109,43,5,30.92396529165833,5,34,2,9,1,1,0
4110,84,90,19.612047899167855,3,24,25,4,1,1,0
4111,21,95,18.849869263345383,2,20,2,8,1,0,0
4112,36,29,37.8628385103199,1,17,6,2,1,0,1
4113,79,8,21.47574505439071,0,15,12,4,1,0,0
4114,26,29,40.275613349470284,1,20,6,5,1,1,0
4115,42,51,45.7744564310124,3,23,1,6,1,0,0
4116,41,25,21.834356502140434,2,18,99,9,0,0,0
4117,33,102,31.183852765591098,3,30,86,5,0,0,0
4118,71,88,34.29319098534974,3,22,43,3,1,0,0
4119,39,48,39.59748535790712,1,16,4,10,0,1,0
4120,29,98,14.412434114941753,3,21,67,2,1,0,0
4121,26,116,8.562888293274252,2,22,73,8,1,1,0
4122,63,30,17.332327955924455,3,15,51,2,0,0,1
4123,64,106,17.347299464419347,3,9,14,10,1,1,0
4124,51,60,31.257453036353578,3,25,34,1,1,0,0
4125,60,43,29.47863042270328,3,22,64,9,1,1,0
4126,22,75,20.537646696091773,5,10,68,4,1,1,0
4127,69,44,44.74672299006646,3,21,72,5,1,1,0
4128,40,40,33.71084696736732,2,25,39,2,1,0,1
4129,61,24,11.395793124284365,3,22,28,6,1,0,0
4130,49,108,28.344196113090465,4,17,75,10,0,0,0
4131,66,110,27.887856393728832,3,23,29,5,1,1,0
4132,77,58,26.391415795273172,0,21,8,9,1,1,0
4133,24,99,25.02754564550242,4,16,34,5,1,0,1
4134,60,63,13.442829659567185,4,15,96,3,0,1,0
4135,82,53,15.273192693147754,4,16,13,1,0,0,1
4136,32,88,24.711650070921635,2,25,12,2,0,0,0
4137,34,33,24.389239139683205,3,17,95,10,1,0,1
4138,79,108,35.77778242329295,1,12,62,6,1,0,0
4139,20,70,21.748930619040657,2,17,37,6,1,0,0
4140,70,40,44.64045187221266,0,22,44,1,1,0,0
4141,76,110,35.56633831904844,6,30,60,10,1,1,0
4142,33,78,31.136196064725787,1,14,38,5,0,0,0
4143,65,61,28.380690521824306,2,27,87,5,0,0,0
4144,36,39,16.513506536304188,0,21,1,3,1,0,1
4145,35,35,37.31665684834128,3,20,27,10,1,1,1
4146,38,31,28.531353501429443,2,20,48,9,1,0,0
4147,41,93,32.247777209521736,2,19,33,8,1,1,0
4148,81,43,25.166225703768088,4,22,53,7,1,0,1
4149,35,76,35.297593389711786,2,26,14,5,1,0,1
4150,33,58,34.27849617938516,2,15,5,6,0,0,0
4151,81,68,24.11426910161166,1,23,37,10,0,1,0
4152,30,94,35.40123471053826,4,27,91,10,1,1,0
4153,83,46,22.176382037212292,1,16,41,7,1,0,0
4154,62,89,23.37513230907061,1,16,82,7,1,0,0
4155,64,86,32.76504061459168,0,26,75,7,1,0,0
4156,20,91,19.1372026339958,0,23,27,3,0,0,0
4157,68,55,28.09275807832156,1,17,25,3,1,0,0
4158,66,85,25.124979052309506,2,13,40,2,1,1,0
4159,56,20,25.39988755762594,3,17,66,7,0,1,0
4160,70,78,27.411122878278153,0,24,85,4,1,0,1
4161,29,1,32.00644109192939,3,16,51,3,1,0,1
4162,46,40,36.73369573065349,2,22,97,10,0,1,0
4163,41,31,21.753408270295573,0,15,61,2,1,1,1
4164,42,72,32.4822229759873,2,25,36,2,0,0,0
4165,66,53,25.084423015618377,3,24,1,8,1,0,0
4166,83,78,31.35640867334663,2,32,41,10,0,0,0
4167,22,91,26.128959526049854,2,20,18,1,1,0,0
4168,41,1,33.528221632046055,2,23,94,5,1,0,1
4169,83,52,39.07058141709868,3,22,45,9,1,1,0
4170,40,7,17.195481503386137,2,18,88,8,1,1,1
4171,77,12,27.19593355137977,3,30,4,8,1,1,0
4172,35,109,7.999066365754363,2,20,59,6,0,1,0
4173,45,52,26.315542521809082,3,17,82,6,1,0,1
4174,28,114,7.071167926223815,4,25,12,10,1,0,0
4175,16,70,26.08718646905093,1,18,86,8,0,1,0
4176,28,77,29.997581174490875,5,21,47,1,1,0,1
4177,38,27,19.290516812267995,2,15,9,9,1,1,0
4178,62,53,11.008152212568591,2,26,30,9,1,0,0
4179,34,103,25.62960419928369,2,23,42,10,1,1,0
4180,69,6,15.766981241346368,1,15,43,4,1,0,0
4181,78,117,16.76362101474409,1,18,24,9,0,0,0
4182,32,7,8.478567461990306,6,18,84,2,1,1,0
4183,19,70,23.879452497222783,0,26,8,10,0,0,0
4184,16,38,43.92613437004711,2,17,80,4,1,1,0
4185,33,16,28.68255896185186,1,23,67,2,1,0,0
4186,71,82,24.464725400442713,2,20,16,8,1,0,0
4187,63,77,18.683399033532815,2,30,42,8,0,1,0
4188,45,20,34.99280284511531,3,16,56,6,1,0,0
4189,28,56,14.173805299463556,1,22,70,6,0,0,0
4190,21,46,36.686914182115174,1,23,75,10,1,0,0
4191,48,106,25.003645783261803,1,28,4,4,1,0,0
4192,38,80,15.407320818309145,3,25,4,8,1,1,0
4193,20,84,20.52457158267872,1,26,11,1,1,1,0
4194,74,36,17.641464876299782,3,21,21,6,0,1,0
4195,71,68,19.332590937018985,2,14,56,5,1,1,0
4196,20,87,37.66531928875004,1,24,39,6,1,0,0
4197,77,89,20.814883999009833,1,17,54,1,1,0,0
4198,58,75,32.975202138770605,3,18,51,1,1,0,0
4199,31,14,14.031221921372465,3,22,13,5,1,0,1
4200,63,95,3.473341633870369,0,19,44,7,1,1,0
4201,23,93,24.73183839223967,1,21,60,1,1,1,0
4202,32,111,12.37914467755145,3,14,9,10,0,1,0
4203,60,5,20.40640519631105,1,16,38,10,1,1,0
4204,63,56,32.2126396640644,3,21,63,1,0,0,0
4205,58,96,28.182012709502047,1,16,10,4,0,0,0
4206,36,91,34.13787082028849,2,17,33,9,0,1,0
4207,32,57,31.99779927711206,2,25,35,5,0,1,0
4208,84,58,29.18742899121817,2,14,85,7,1,1,0
4209,32,83,14.728521358860275,2,23,54,2,1,1,1
4210,64,71,26.173008126777052,2,14,59,10,1,0,0
4211,28,31,37.5605995231373,1,19,26,10,0,0,0
4212,26,115,18.75684467256523,4,16,3,6,0,1,0
4213,79,90,26.56999051246316,1,18,95,8,0,1,0
4214,58,54,32.68925248685396,3,27,23,7,0,0,1
4215,32,47,27.78274586497095,1,22,46,6,1,0,0
4216,43,10,28.876497282492224,4,20,40,6,1,1,1
4217,52,39,22.381126099305177,3,20,50,1,1,1,0
4218,36,96,32.04394338452833,4,11,36,3,1,1,0
4219,25,42,23.313006244035066,1,23,20,4,1,1,0
4220,77,91,21.135235019882384,2,17,14,5,1,0,0
4221,21,61,45.04651368852446,2,29,95,5,1,0,0
4222,26,58,42.25983496441626,7,23,26,10,1,0,0
4223,51,12,23.110322411904953,3,25,95,3,1,0,1
4224,38,15,30.61518175136208,1,10,19,1,1,0,0
4225,18,74,11.023682333794369,1,18,55,5,1,0,0
4226,17,12,31.83268194683564,2,20,1,7,1,0,0
4227,25,113,33.4834344179364,2,22,81,1,0,0,0
4228,52,54,15.311992580491705,4,24,68,2,1,1,0
4229,64,5,32.417333934814835,3,21,63,7,1,0,0
4230,51,45,33.376687710057254,5,29,26,1,1,0,1
4231,66,64,11.341809369880698,2,22,64,7,1,1,0
4232,28,84,24.35449578314325,4,22,95,10,1,1,0
4233,62,39,23.775881881896765,3,26,74,4,1,0,1
4234,48,28,18.51625780693587,4,23,93,9,0,1,0
4235,31,44,15.621640257713864,1,26,68,1,1,0,0
4236,33,53,41.54779695709477,1,22,1,1,1,1,0
4237,57,23,45.19514714242117,3,16,98,8,1,0,0
4238,20,60,46.64175928837082,3,13,41,3,1,0,1
4239,84,23,23.872854489529043,3,23,33,7,0,0,0
4240,45,95,11.23952329742165,2,22,33,10,1,1,0
4241,56,70,19.0224287695589,1,24,31,1,1,0,0
4242,61,84,28.20506667080743,2,16,68,9,0,1,0
4243,69,96,2.1104556277165116,0,17,59,8,1,0,0
4244,45,86,20.456848466986813,3,25,15,1,0,0,0
4245,68,109,19.73441051446154,1,19,24,5,1,0,0
4246,18,2,14.429932725489412,1,19,44,10,1,1,0
4247,81,95,36.08472980963955,1,24,18,8,1,0,0
4248,72,103,36.81219467250314,4,28,33,3,0,0,0
4249,84,95,18.299299589486502,2,18,60,7,1,0,0
4250,23,54,15.712987462691887,0,14,95,3,1,1,0
4251,68,88,37.310283848659154,1,19,58,3,1,0,0
4252,69,52,12.809776584024263,0,23,52,5,1,1,0
4253,31,101,28.197184129948262,4,16,72,3,0,0,0
4254,81,7,27.36404813959945,1,21,38,6,1,0,0
4255,51,3,26.061705275705116,1,18,28,2,1,1,1
4256,35,72,27.492117948500592,2,15,66,9,1,0,0
4257,23,48,19.697638953134962,2,22,43,5,1,0,0
4258,58,30,20.11576057999772,1,23,65,10,0,1,0
4259,72,40,40.16450583457236,1,26,43,5,1,1,0
4260,34,48,27.194131147411387,2,19,12,1,1,1,0
4261,65,89,-0.4409848129388507,0,18,45,6,1,0,0
4262,33,57,25.570614884906103,3,22,32,7,1,1,1
4263,67,8,21.328184677717317,3,24,83,1,1,0,0
4264,83,30,14.999955588673552,0,22,32,9,1,1,0
4265,18,81,28.227735142668088,1,22,4,3,1,0,0
4266,71,59,21.939000354972027,2,20,98,2,1,0,0
4267,77,118,35.43090996624929,1,15,40,2,0,0,0
4268,72,96,20.106980920326492,1,18,17,4,0,0,0
4269,32,9,12.803148696477365,1,26,29,4,1,0,1
4270,22,111,15.845076890950176,1,26,89,10,1,1,0
4271,23,104,22.626701364410494,3,18,61,7,0,1,0
4272,68,56,29.418451156502563,2,20,19,2,1,1,0
4273,45,38,4.004324702211164,0,21,33,6,0,1,0
4274,20,58,22.290980887268123,2,12,86,7,0,0,0
4275,30,37,36.747246770794106,1,15,22,1,0,0,1
4276,20,110,27.111919451619922,3,14,34,3,1,0,0
4277,62,59,29.473902510979613,2,20,52,7,1,0,0
4278,74,74,16.95338264741607,2,20,1,1,1,1,0
4279,76,47,14.081276830308301,0,23,32,7,0,1,0
4280,54,102,38.59298927553529,2,22,2,5,0,0,0
4281,22,48,26.21677152975211,3,25,87,10,0,1,0
4282,84,85,20.669463064557352,2,10,94,1,1,0,0
4283,25,63,22.312665459857286,3,26,73,2,0,1,0
4284,25,36,36.986695570700675,2,14,26,1,1,0,0
4285,16,114,16.653489046623616,5,20,49,5,0,0,0
4286,31,117,36.429267885154964,2,14,82,5,0,1,0
4287,29,9,20.56097435097275,3,29,21,8,1,0,0
4288,79,4,13.53000641995273,0,17,8,3,0,1,0
4289,71,35,29.448756473241463,3,22,36,8,1,0,0
4290,16,48,22.967463670909854,2,19,73,10,1,0,0
4291,40,13,21.819229002358284,2,19,84,6,0,1,0
4292,42,32,33.19395752417019,1,17,28,8,0,0,0
4293,64,45,44.874481894829046,0,23,92,4,1,0,1
4294,40,108,23.363785863000174,2,18,15,9,1,0,0
4295,64,42,31.167013127068763,1,19,59,4,1,1,1
4296,59,17,21.334368364618538,3,21,24,1,1,1,0
4297,41,54,5.965181070421149,1,18,84,2,1,1,0
4298,70,27,27.81579367800414,2,17,86,6,1,0,0
4299,65,81,42.95203085790432,3,25,79,9,1,0,1
4300,36,55,21.32667444569561,3,32,40,7,0,1,0
4301,69,105,43.0595059515546,1,20,47,5,1,0,0
4302,52,2,20.851893420636223,3,23,72,2,0,1,1
4303,31,49,30.38096249342729,0,20,20,6,1,0,0
4304,24,21,-0.3587565710488434,2,19,5,8,1,1,0
4305,19,40,44.07444395442684,1,21,90,3,1,0,0
4306,30,35,41.456095138877316,3,19,26,6,1,0,0
4307,31,45,27.666625731411862,1,18,28,7,1,0,0
4308,77,47,27.457012506677778,2,23,13,8,1,0,0
4309,63,16,13.31911558049505,0,22,27,9,0,1,0
4310,20,72,37.1011819402604,2,26,87,1,0,1,0
4311,60,84,42.882898281697564,1,21,96,2,1,0,0
4312,53,94,37.85783489113075,2,20,46,6,1,1,0
4313,72,53,12.50516120433685,2,19,37,9,1,0,0
4314,84,82,22.377174070531336,0,18,32,3,0,1,0
4315,62,36,37.13621298302775,4,23,78,8,0,1,0
4316,27,48,41.479420134592075,2,26,80,6,1,0,1
4317,73,46,35.64979746227127,0,24,71,8,1,1,0
4318,82,80,17.915046648014375,0,23,78,7,1,0,0
4319,58,71,25.988547698505304,4,21,29,2,0,0,0
4320,33,105,12.530226476655862,3,15,63,1,0,1,0
4321,57,94,48.59826670963156,3,20,57,4,0,1,0
4322,43,105,22.873150158708203,4,23,87,5,1,0,0
4323,53,23,29.1886146941308,2,20,93,3,1,1,0
4324,24,66,18.067386259280237,2,17,52,4,0,0,1
4325,82,50,25.44695346272576,5,24,10,3,1,0,1
4326,39,48,22.073521653518114,2,16,3,8,1,1,0
4327,49,74,31.632330393036124,1,16,67,8,1,1,0
4328,66,117,30.50629933013195,1,22,58,4,0,1,0
4329,36,114,23.900824653572368,0,19,87,2,0,1,0
4330,56,77,20.664009314609487,4,18,7,7,1,0,1
4331,32,80,35.28523061842803,1,18,15,8,1,1,0
4332,77,55,18.227112036057896,3,17,18,10,1,0,0
4333,39,35,29.52260793259442,0,19,12,10,0,1,0
4334,70,43,17.24401472250688,0,12,76,5,0,1,0
4335,16,72,13.358363262769032,1,19,85,1,1,0,0
4336,19,19,25.88902392114373,2,15,51,5,0,0,0
4337,59,115,19.29343272965303,3,17,17,2,1,0,0
4338,31,74,29.14825626811568,4,25,70,3,0,1,0
4339,18,7,53.606786568554845,0,20,66,6,1,0,0
4340,63,53,40.40359954076191,6,15,31,8,1,1,0
4341,22,28,16.133639674848336,3,19,70,4,0,1,0
4342,32,92,46.59013355021912,1,17,66,7,1,1,0
4343,48,85,36.02071713499363,4,16,55,6,1,1,0
4344,49,39,13.101573989924326,1,23,9,10,0,1,0
4345,42,50,31.021329122547797,2,14,91,6,1,0,0
4346,59,26,19.607112829520077,2,23,3,7,1,0,1
4347,73,12,31.587230795361016,3,22,9,6,1,1,0
4348,46,59,21.48047076111661,4,16,85,7,1,0,0
4349,52,10,11.19263604055033,2,32,97,4,1,0,1
4350,66,40,30.002740769647914,3,22,49,8,0,0,1
4351,39,44,21.02344295650871,2,19,56,5,1,0,0
4352,75,13,14.551473073629138,5,21,60,1,1,0,1
4353,69,87,25.69614908310882,2,32,24,5,1,0,0
4354,50,5,44.80218105891774,0,14,32,9,1,1,0
4355,47,115,15.676436288563767,2,10,55,5,1,0,0
4356,44,19,5.8075826241605455,1,16,73,9,0,0,0
4357,28,59,23.14160617484248,1,15,96,7,1,0,0
4358,17,16,20.40497831698948,1,12,3,7,1,0,1
4359,75,104,39.80328037131121,2,23,69,9,1,0,0
4360,16,117,41.16693214207422,0,16,58,10,1,1,0
4361,35,111,32.24096835174086,1,20,56,8,1,0,0
4362,18,116,13.885954098101259,5,14,45,3,0,1,0
4363,80,87,-3.3864784397221115,2,19,72,4,1,1,0
4364,48,94,23.042523172866417,2,18,71,9,1,0,0
4365,71,1,20.61381749509304,3,19,61,1,0,0,1
4366,49,26,12.324905988240552,2,18,46,6,0,0,0
4367,76,86,31.978436072581417,2,19,65,5,1,0,0
4368,44,38,26.048484554515024,1,12,66,5,1,0,0
4369,68,2,19.37662475455148,5,23,91,8,1,0,0
4370,56,93,24.24157176545975,4,16,39,1,1,0,0
4371,81,117,16.867081878138286,2,23,29,3,1,0,0
4372,74,51,33.97899905490642,0,15,53,4,0,0,0
4373,62,77,20.27165226047924,4,17,32,2,0,0,0
4374,28,99,40.28879583841362,4,15,57,10,1,0,0
4375,67,106,23.235845862589294,5,19,40,5,0,0,0
4376,26,43,18.689426737827308,3,22,2,10,1,1,0
4377,45,82,31.767158350046966,3,19,42,3,0,0,0
4378,49,9,35.858016058691234,1,19,36,1,1,1,1
4379,51,81,34.87781712476915,2,20,86,6,1,0,0
4380,32,1,10.931990986468891,3,13,20,7,1,0,0
4381,83,113,25.05780281175471,0,18,65,4,1,0,0
4382,46,88,12.837703974883478,4,22,93,5,0,1,0
4383,45,31,19.519845728785587,0,19,76,10,1,1,0
4384,54,115,31.14924950059218,1,14,12,9,1,1,0
4385,43,78,21.29804179501519,2,21,6,3,1,1,1
4386,39,61,14.517218648664233,1,30,81,5,1,0,0
4387,45,59,26.21272583473067,2,23,34,7,1,1,1
4388,51,21,19.00028853619384,1,19,87,3,0,1,0
4389,52,90,42.47032190068399,1,24,34,9,1,1,0
4390,30,51,20.983413973735168,2,15,88,5,1,0,0
4391,19,5,12.671072785178819,1,23,94,2,1,1,0
4392,33,39,9.038513874400511,3,15,17,7,0,1,0
4393,56,76,24.16840558864832,1,27,60,9,1,0,0
4394,74,105,31.3251093105657,1,24,90,5,0,0,0
4395,17,1,30.78039180282211,1,23,94,10,1,1,0
4396,35,26,10.326040526863068,2,15,58,7,0,0,0
4397,72,25,2.659631145688799,2,18,91,10,0,1,0
4398,28,45,24.35771624314622,4,25,91,5,1,0,0
4399,82,44,16.697650490096336,3,14,1,10,0,0,0
4400,69,110,16.831160486247306,0,21,22,10,1,0,0
4401,44,31,14.093387337132281,4,21,49,3,1,0,1
4402,54,109,29.31019433333618,0,25,27,4,1,1,0
4403,63,49,34.380916408882506,4,21,19,5,0,1,0
4404,31,67,31.97989567894541,1,20,55,5,0,1,1
4405,20,100,28.56834310494878,2,18,89,5,0,1,0
4406,16,53,17.162039746805704,0,23,61,1,1,0,1
4407,59,34,6.578094642369226,1,18,36,2,1,0,0
4408,53,50,19.323794995917083,2,12,50,9,1,1,0
4409,44,71,13.189103713204878,2,29,22,7,0,0,1
4410,47,100,14.958928498267003,1,22,46,10,0,0,0
4411,29,79,2.623073834762671,1,19,35,6,1,0,0
4412,42,7,26.148204098882278,2,25,50,6,1,0,1
4413,38,23,13.435018136645837,2,20,57,8,1,0,0
4414,31,16,21.04213978887534,3,17,3,1,1,0,0
4415,81,92,34.760845147979424,2,27,11,1,1,0,0
